"","a","b"
"1",-4.89456104328864,0.0100709408116884
"2",-4.87685877494749,0.0100787984919413
"3",-4.79686931339828,0.0095277601595222
"4",-4.65059537612472,0.00970925224405823
"5",-4.66197818931695,0.00964344393688543
"6",-4.65610545603132,0.00970577191642865
"7",-4.68820111045424,0.00971359136859639
"8",-4.65579220449246,0.00992830961389943
"9",-4.78879231209517,0.00987164743697795
"10",-4.6445668343643,0.00988932892924742
"11",-4.79286788744773,0.0100017536557011
"12",-4.89097572503001,0.0101191032648015
"13",-5.00282393371585,0.0103632664676209
"14",-4.99683508233513,0.00992383949928996
"15",-4.75038154478503,0.00992191786107038
"16",-4.71711308416181,0.0096120927291949
"17",-4.62847138841467,0.00962730964367497
"18",-4.62554403772888,0.00943296765641257
"19",-4.46885771062273,0.00932634424970401
"20",-4.4793327303221,0.00936000062836147
"21",-4.68893648150618,0.0094652950684684
"22",-4.49350659533486,0.00933963580836895
"23",-4.49155010120106,0.00934999564617195
"24",-4.58125428244459,0.00933952744619119
"25",-4.61301974179431,0.00953219999964583
"26",-4.50166705768386,0.00952502641142818
"27",-4.57303180417633,0.00943548844385743
"28",-4.50858424381841,0.0095053278484629
"29",-4.50239447515281,0.00944921083145902
"30",-4.56871685014449,0.00935503289509146
"31",-4.51985792661662,0.00932583053465919
"32",-4.41607891448774,0.00937316817987411
"33",-4.59737207107256,0.00938516819711257
"34",-4.57439782932353,0.00976784247257672
"35",-4.62686159118179,0.00964527470482777
"36",-4.68453099060826,0.00972589220299701
"37",-4.6950160844531,0.00989585719828162
"38",-4.73884418053496,0.0100054282412886
"39",-4.89223009286825,0.00990436519147733
"40",-4.88713511805096,0.00991461489747174
"41",-4.65935835189522,0.00942145229635948
"42",-4.52374278413196,0.009383429329873
"43",-4.43109156514994,0.00950246359197195
"44",-4.5135090334607,0.00958230821518085
"45",-4.70863910435145,0.0095307199037922
"46",-4.72444371820993,0.00988311712596567
"47",-4.72135783623136,0.00967206319598023
"48",-4.57633457003012,0.00936294950999085
"49",-4.59607037196234,0.00932139730378694
"50",-4.50351236192353,0.00939952759463281
"51",-4.45386521790079,0.00946025773705442
"52",-4.52074348687696,0.00943104113750954
"53",-4.53944966555191,0.00939998429187661
"54",-4.51881912631482,0.00956192921922144
"55",-4.70382408860644,0.00962046437126416
"56",-4.73975455510375,0.00973142932868592
"57",-4.69706172643107,0.00959581337913086
"58",-4.67403620170828,0.00944095646283359
"59",-4.2778947007697,0.00897174145685778
"60",-4.11617591485348,0.00920420780515939
"61",-4.14955974426256,0.00858688330263743
"62",-4.19562746931007,0.00884671856715295
"63",-4.27424538478841,0.00890943234012262
"64",-4.20572301459905,0.00855953222894779
"65",-4.02246244620212,0.0084779953268526
"66",-4.11161940975229,0.00830692091327094
"67",-4.15740783311781,0.00904550845884734
"68",-4.29097226024688,0.00898788730671005
"69",-4.27521820573079,0.00887792102925076
"70",-4.19756405692799,0.00879726728649976
"71",-4.27718385679498,0.0087439695486492
"72",-4.23608820195199,0.00874406629533435
"73",-4.16437787794229,0.00855678811363631
