"","a","b"
"1",-4.52801136771925,0.00973231506823678
"2",-4.77179427591707,0.00976418659358137
"3",-4.73806699352614,0.00974927224406433
"4",-4.69457523124875,0.00980509581554744
"5",-4.8803640982663,0.0103989162343306
"6",-5.04728189753459,0.0103895614948616
"7",-5.0545649204895,0.0103260423533188
"8",-5.00317512403122,0.0107596597475515
"9",-5.08413914983165,0.0109432649463388
"10",-5.50643909745592,0.0108731609047322
"11",-4.98864807622659,0.0106230241806423
"12",-5.10893366300536,0.0104188087810241
"13",-4.93695294756238,0.00999596499662239
"14",-4.93987740529453,0.0105820184383304
"15",-4.95858189980987,0.0106650063138422
"16",-5.1266799015269,0.0107453341247695
"17",-5.13004430137196,0.0104212966120466
"18",-4.91684767345594,0.0104347125235928
"19",-5.29042856417468,0.0104330314419583
"20",-5.18812476392421,0.0106677319491535
"21",-5.12904723817605,0.0105729842156068
"22",-5.01823051430483,0.010383693459419
"23",-4.96936770923456,0.0100171450776417
"24",-4.96989194449642,0.0101325025636102
"25",-4.89906510451041,0.0101492312872911
"26",-4.90845750972846,0.0102797087150096
"27",-4.85845635193137,0.0101952545943647
"28",-4.98523882896641,0.0102104795156339
"29",-4.96702762188179,0.010185320668776
"30",-4.84696276893265,0.00991004578259669
"31",-4.94082294497786,0.010336472521844
"32",-4.98732903713989,0.0101982269156662
"33",-4.87604281516301,0.0100096354283672
"34",-4.63518999570441,0.00918178881243997
"35",-4.17059175848438,0.00834976078960293
"36",-3.8720540373144,0.00828862605037169
"37",-4.12735289176645,0.00862872647198827
"38",-3.98709592360287,0.00818703191692901
"39",-3.9217274765848,0.00848781963776811
"40",-4.1662726873524,0.00855622043156839
"41",-4.00995314601932,0.00853926718785191
"42",-4.03423214287174,0.0086373940382257
"43",-4.11943853520534,0.0085245521974739
"44",-4.00631918983663,0.00848440352308302
"45",-3.8124451253106,0.00824440401229108
"46",-3.87215763833309,0.00826773673652939
"47",-3.89531950068462,0.00834654088669082
"48",-4.00916577376799,0.00843308915583734
"49",-4.15297105808097,0.0084922133058384
"50",-3.99145545044364,0.00807474371708351
"51",-3.89912607726108,0.00858953515452604
"52",-4.14854530925706,0.0086489055336197
"53",-4.29199661983058,0.00902445194817415
"54",-4.24032544590307,0.00910021458702762
"55",-4.26548160387251,0.00907977657268697
"56",-4.46947914824754,0.00910746324064246
"57",-4.48499775070594,0.00957208479211562
"58",-4.78532090423335,0.00996417603765876
"59",-4.71058306401816,0.00954809203428877
"60",-4.4298123985771,0.00936245712389357
"61",-4.5031520739686,0.00955574886173016
"62",-4.66253166576636,0.00962346417792418
"63",-4.72851892011302,0.0095957809178343
"64",-4.63992314148287,0.00966051370683018
"65",-4.6276868545677,0.00979830684389394
"66",-4.81514527341396,0.00988037884612976
"67",-4.90998018493051,0.0101872173337733
"68",-4.93382745199165,0.0101677293271874
"69",-4.92851231094487,0.0104291617211179
