"","a","b"
"189",-4.7488657171757,0.0100097567928019
"190",-4.96811363916012,0.0104022124487906
"191",-4.95991338781793,0.0100367627344185
"192",-4.73983748449813,0.00958414052184845
"193",-4.66405374049179,0.00971418087210631
"194",-4.6640358030719,0.00986117819913883
"195",-4.74590846115544,0.00983177347903713
"196",-4.78810137356979,0.00978847733195626
"197",-4.75767172759511,0.00983278714198263
"198",-4.58952850855195,0.00981348202013994
"199",-4.58743516594499,0.00980860471202987
"200",-4.84265827435623,0.00997017616763665
"201",-4.71453962834016,0.00951206172539622
"202",-4.7117298992189,0.00946203577722003
"203",-4.64713638098011,0.0095161223306453
"204",-4.56695939268161,0.00969838905232937
"205",-4.61711628869793,0.00941566229702563
"206",-4.39871798717205,0.00934338807036894
"207",-4.43374276507899,0.00922965944755996
"208",-4.48189042889097,0.00926056168086618
"209",-4.59728402610376,0.0092422040968605
"210",-4.31638997417008,0.00950318087187888
"211",-4.58118193160246,0.00946866928201909
"212",-4.49400445470821,0.00934603506370988
"213",-4.3495405448711,0.00888773987685577
"214",-4.50168792524631,0.00898262436675172
"215",-4.45081186806596,0.00947632036041031
"216",-4.44406871586495,0.00893602019497549
"217",-4.22301932449959,0.00893236277299746
"218",-4.29814357192331,0.00870349515299876
"219",-4.39067658886017,0.00891698289555393
"220",-4.24148827840789,0.00923519874244498
"221",-4.16592909876863,0.00880951551434256
"222",-4.19425970216626,0.00888760752663579
"223",-4.27809145603961,0.00892647340337431
"224",-4.3656627319905,0.00927785314835999
"225",-4.40909211040164,0.00934576473515454
"226",-4.57558788438433,0.00953269990308825
"227",-4.77744356137222,0.00947654421005407
"228",-4.545040903512,0.00927202586345642
"229",-4.59256083221409,0.00962279670329093
"230",-4.76585677169323,0.00976094326393834
"231",-4.78690667146772,0.00974122758710908
"232",-4.68695506705755,0.00974920783430182
"233",-4.59844964099678,0.00951801913588668
"234",-4.62194460623677,0.00959742479662878
"235",-4.63792422794026,0.0098908536411241
"236",-4.60006623937578,0.00970849857804409
"237",-4.72186301248233,0.00958334081049222
"238",-4.49933427773483,0.00907239298129349
"239",-4.40425857298009,0.00905063729863455
"240",-4.27230567611568,0.00902177564991218
"241",-4.33824576123097,0.00919464113023342
"242",-4.48985942004398,0.00935641293353323
"243",-4.44290089433809,0.00942157520716238
"244",-4.44994480761194,0.00932183444643634
"245",-4.49945276596354,0.00941376789976841
"246",-4.50955914678444,0.00921348366263118
"247",-4.47148738352303,0.00948104702930748
"248",-4.48380869178258,0.0096082956565055
"249",-4.49782164917914,0.0090637536583903
"250",-4.47177401188532,0.00923904343694969
"251",-4.48952489815207,0.00944801172982181
"252",-4.57650771964131,0.00937211426811172
"253",-4.42815029003801,0.00939709071393849
"254",-4.49171090879188,0.00945466475723855
"255",-4.59046381747385,0.00949601821933231
"256",-4.68194159632546,0.00947318757438386
"257",-4.35828980423609,0.00908938445407926
"258",-4.25420593955119,0.00843415443395754
"259",-4.1391664024494,0.00886969815535456
"260",-4.09325478596064,0.00880215991526485
"261",-4.34261489648217,0.00902997119848578
"262",-4.20552728831739,0.00907323223848615
"263",-4.40186492781019,0.00941170685284273
"264",-4.4877933049041,0.00948587473948206
"265",-4.56693200163214,0.00942219392806347
"266",-4.52800849746057,0.00951262620936658
"267",-4.44805375868443,0.00904305474773376
"268",-4.31658086294756,0.00898143324489904
"269",-4.32361177322059,0.00909734282962897
"270",-4.31604211294022,0.00906622385346719
"271",-4.27696434614438,0.00913683883523693
"272",-4.45886559810635,0.00943166334996481
"273",-4.61135507460102,0.00957723968105499
"274",-4.80963991342767,0.0102698207480397
"275",-4.89845430675459,0.0102393807104147
"276",-4.76433001815839,0.00961074852995369
"277",-4.64860316092547,0.00974963371315847
"278",-4.75566081967337,0.00981874281177566
"279",-4.68959779231256,0.00967887262239767
"280",-4.78260723378078,0.00960585431827779
"281",-4.70082251151006,0.00953895603622243
"282",-4.48935643890597,0.0094217304943024
"283",-4.51718507155998,0.00943219666729163
"284",-4.55451971927454,0.00961365625076405
"285",-4.73910253185211,0.00951056115672882
"286",-4.52201740152355,0.00914018471636865
"287",-4.53275022091514,0.00961311211007588
"288",-4.40459389808442,0.009340641856146
"289",-4.32229016249961,0.00929761327705615
"290",-4.56716341037226,0.0092356040338666
"291",-4.52967558005316,0.00936601190087914
"292",-4.55249417638804,0.00977239222589882
"293",-4.59533405614661,0.00968083933997394
"294",-4.57224692302388,0.00970128945586569
"295",-4.58317865659707,0.00969531471600481
"296",-4.65982241539261,0.00974231671576828
"297",-4.70248652531309,0.00961166944129842
"298",-4.64790934019797,0.00962414103110347
"299",-4.61702874570001,0.00941225830773439
"300",-4.6787319343072,0.00959742729191367
"301",-4.54230318480885,0.00947239070444434
"302",-4.48041488333373,0.00938578080544167
"303",-4.50800611558325,0.00962912410716979
"304",-4.48401004816921,0.00920348083294621
"305",-4.45442520869128,0.00905780886673554
"306",-4.42538366065678,0.00927614841128097
"307",-4.42853749886267,0.00946159815397715
"308",-4.48750715512586,0.00950050885107898
"309",-4.57905267026379,0.00951476827655262
"310",-4.59841217127792,0.00958064741151219
"311",-4.65263306652029,0.00978436765867794
"312",-4.77187010811468,0.0100192744312692
"313",-4.87629827645102,0.0103146383811911
"314",-5.12218012953201,0.0107452914931695
"315",-5.11226185543326,0.0102756083376057
"316",-5.10709104133744,0.0104263923580965
"317",-5.03246248239223,0.0103735088105131
"318",-4.97400605759274,0.0104852403796581
"319",-5.12855257421985,0.0106354263249206
"320",-5.2295944452047,0.0107516853297004
"321",-5.00840605171337,0.0104866080004805
"322",-5.03430576056544,0.0104989805331845
"323",-5.07002480705048,0.010445539327533
"324",-5.05482771061107,0.010307338605868
"325",-4.81845667735012,0.00961298467525816
"326",-4.77231116287087,0.00966107120423238
"327",-4.55058947686098,0.00947362785017211
"328",-4.67261055223122,0.00986457372110519
"329",-4.87611868664516,0.00977465622127931
"330",-4.90577524437335,0.0103551810169957
"331",-4.98649176898218,0.0105928432179083
"332",-5.18444465227553,0.0109122386125659
"333",-5.30381033864901,0.0108960891895949
"334",-5.10927633506359,0.0101029130322306
"335",-5.19177391680705,0.0109212440999906
"336",-5.37563802462988,0.0110213705898439
"337",-5.48762314691017,0.0108556699248657
"338",-5.34265700186639,0.0109317086524215
"339",-5.34039756597278,0.0106728298328173
"340",-5.06096219785361,0.0105366716111663
"341",-5.09111930902506,0.0103063447911129
"342",-5.04935867800747,0.0102996594428583
"343",-5.01679622431563,0.0104494887409828
"344",-5.0748335451619,0.0105538910974203
"345",-4.95352603186535,0.010408756499366
"346",-4.92511633985612,0.00989983530891958
"347",-4.63274511882799,0.00976161221664833
"348",-4.70019235628507,0.00964564524782743
"349",-4.59618940056482,0.00980904301549097
"350",-4.59687234128686,0.00954093932016848
"351",-4.60551927003532,0.00968490559230494
"352",-4.66298065586341,0.00979590549537302
"353",-4.67995828579778,0.00944048208833014
"354",-4.70101430561961,0.00957407172018805
"355",-4.66258648398287,0.00957588506214298
"356",-4.65358034889983,0.00952448733559536
"357",-4.65814796736022,0.00953705320056783
"358",-4.49094695718526,0.00913345175053993
"359",-4.18551695754233,0.00855193521137168
"360",-4.09072813484057,0.00853518195981822
"361",-3.95088283491549,0.00859235109611956
"362",-4.28745169745142,0.00916066962608191
"363",-4.186781390456,0.00913304566386556
"364",-4.16991946406982,0.00854941941631675
"365",-4.0407070724943,0.0082772839436574
"366",-3.87334393168008,0.00815596124830649
"367",-4.09375275795419,0.00916022162046897
"368",-4.71428462352793,0.00926715364408989
"369",-4.61632354912107,0.00938453456234966
"370",-4.47981474191465,0.00943612060702074
"371",-4.54330909649284,0.00944845670949298
"372",-4.65599112830333,0.00943639744369017
"373",-4.56389687552365,0.00964443435154284
"374",-4.46478468227099,0.009314614444545
"375",-4.53636213182398,0.00950740255675835
"376",-4.62469654674932,0.00966002504802793
"377",-4.76281895119877,0.00987042543597604
"378",-4.79074141881488,0.0100008157502958
"379",-4.68775116900208,0.0099939245506778
"380",-4.67957406451464,0.00980454154685858
"381",-4.82483012575761,0.0101207019578489
"382",-4.93835911982058,0.0102986563058937
"383",-5.07847092764843,0.0105566800593038
"384",-5.06810163106121,0.0103104992631664
"385",-5.02984368657584,0.0102058760497517
"386",-4.95553350234546,0.0101258185301384
"387",-4.85764932681357,0.00999897770650844
"388",-4.90178693868604,0.0101042090706093
"389",-4.91770625492768,0.0100507301137223
"390",-4.93982354766545,0.0100409213292873
"391",-4.64654751682707,0.00960112411215534
"392",-4.64708725120792,0.00974527203834976
"393",-4.65972605815916,0.00955710822739324
"394",-4.76617005210427,0.00960132675975638
"395",-4.44430886967721,0.00932446295459479
"396",-4.61752905092777,0.0097632097902317
"397",-4.74241022940951,0.00968624746347777
"398",-4.59507797831862,0.00948070919995478
"399",-4.50903330161448,0.00950554518505129
"400",-4.61165782751349,0.00955039905544814
"401",-4.62470308906278,0.00978856647658631
"402",-4.59511223567071,0.00973100396780247
"403",-4.57059657991682,0.00944874876679512
"404",-4.41366562991175,0.00948408987507908
"405",-4.33836866282498,0.00930928060629066
"406",-4.3382902245021,0.00895614862534413
"407",-4.34779717753442,0.00933941702794171
"408",-4.42406596533796,0.00899309260715826
"409",-4.34059357898547,0.00898570277952672
"410",-4.50115454247997,0.00922086294875094
"411",-4.39595266951321,0.00915798946788552
"412",-4.33771158223871,0.00893624578742658
"413",-4.30663639218303,0.0090390805853588
"414",-4.40956699366583,0.00924680594949273
"415",-4.49769832832345,0.00921163458410647
"416",-4.58643198224967,0.00942416054394804
"417",-4.5178795078514,0.00941765460525146
"418",-4.59256526733063,0.0092834041344686
"419",-4.38520138098419,0.00930934912623787
"420",-4.41706565087607,0.00939074837792742
"421",-4.53088833052751,0.00940178722081541
"422",-4.55121072093776,0.00956768210881259
"423",-4.65687609913071,0.0094025728172505
"424",-4.70365753584919,0.00978773385063241
"425",-4.78488632771436,0.00988428530363319
"426",-4.85136126549127,0.00987031080916109
"427",-4.79621110604689,0.00982084641104942
"428",-4.73689394438295,0.00966470998003674
"429",-4.57814251645724,0.00928950930661533
"430",-4.51833766567809,0.00935885822470924
"431",-4.38748704903527,0.00922929870531768
"432",-4.48369805018238,0.00929320929110535
"433",-4.42880672068016,0.00937583352548831
"434",-4.36501771989712,0.00891700018658103
"435",-4.20133661390998,0.00881357182959119
"436",-4.1948872476525,0.00894550082393222
"437",-4.32401322319142,0.00898196450810884
"438",-4.33112374037795,0.00884067320563772
"439",-4.32986725633177,0.00922417349113036
"440",-4.39101092054987,0.00900895649790619
"441",-4.41498887703971,0.00932522807920521
"442",-4.42415295873555,0.00911695668215781
"443",-4.39589279156953,0.00937938950587592
"444",-4.61566677458005,0.00943000430589581
"445",-4.46230292753993,0.00937431797391331
"446",-4.47673440925085,0.00917628683102103
"447",-4.49233359317348,0.00932801758481202
"448",-4.52703960138939,0.00949637659366716
"449",-4.65052752819111,0.00939916117027812
"450",-4.59723382799363,0.00918992094510659
"451",-4.54419407063485,0.00919136288215278
"452",-4.33721641562451,0.00902592752508437
"453",-4.38647381553623,0.00894043539291384
"454",-4.37632383029361,0.00908544625346205
"455",-4.39148784900085,0.00918701199698915
"456",-4.51084720835076,0.00956081196555893
"457",-4.72702665617533,0.00944513055032237
"458",-4.38628165269702,0.00888693009875054
"459",-4.34615684866262,0.00895979714145065
"460",-4.32553662217042,0.00918715761428836
"461",-4.3211065363942,0.00920465651643896
"462",-4.21560761354266,0.00878609524863901
"463",-4.29154199907848,0.00911943175982159
"464",-4.37365684216164,0.0089842221030982
"465",-4.19904964609295,0.00891463951950377
"466",-4.46756382973567,0.00901767765609691
"467",-4.4662899122935,0.00912882227258911
"468",-4.45980544816584,0.00942472283790034
"469",-4.43947381734362,0.00954871751939217
"470",-4.46678739791247,0.00921989275401738
"471",-4.42137757959731,0.00911486090600341
"472",-4.40883526342995,0.00927347954726148
"473",-4.47703569506646,0.00897865578556232
"474",-4.19219138590068,0.00891472700732812
"475",-4.19212994448955,0.00869263589772623
"476",-4.14906848931878,0.00872037668481898
"477",-4.24903345566513,0.00905063703130348
"478",-4.20355473973718,0.00893833667244384
"479",-4.23894176348507,0.00889687561670116
"480",-4.24360634142525,0.00876067123359258
"481",-4.13134829060453,0.00842976670443302
"482",-4.03446098748229,0.00849947956976331
"483",-4.03285059208532,0.00890478473471279
"484",-4.18452129086856,0.00901551200479346
"485",-4.40148467189224,0.00922644245796163
"486",-4.37232047581689,0.00923341305660232
"487",-4.2849525995214,0.00924045088957795
"488",-4.27239523711979,0.00874325388613278
"489",-4.17190004786942,0.00888496036048156
"490",-4.37595220579998,0.00912342934301477
"491",-4.45712314359891,0.00965033756937897
"492",-4.70642135765336,0.00949801101544289
"493",-4.56042586501153,0.00949646234434749
"494",-4.51034622516046,0.00936963846402315
"495",-4.52960056396802,0.00962729276935523
"496",-4.67922573097221,0.0100033906481865
"497",-4.7563319574581,0.00998520851110659
"498",-4.82407269931896,0.0100176313289308
"499",-4.86526239757633,0.0101363312822554
"500",-4.84297731670203,0.00986234351368755
"501",-4.82887244820726,0.00976939977790793
"502",-4.61929505698513,0.00967629060181553
"503",-4.62933561141994,0.00946098006929474
"504",-4.60423020086323,0.00946093337913894
"505",-4.49148357843863,0.00962260332540745
"506",-4.65275507071519,0.00980340033122358
"507",-4.51007141083565,0.0093154764461397
"508",-4.57636234706086,0.00944424993895125
"509",-4.51313326998208,0.00949441522280415
"510",-4.65674066349483,0.00960257470986121
"511",-4.69901108384275,0.00959402600286614
"512",-4.63837342231304,0.00947961257328821
"513",-4.49250063557113,0.00932712445624614
"514",-4.48836992032643,0.00938695169705048
"515",-4.62288097500596,0.00949108090359252
"516",-4.54822041927961,0.00934452869028234
"517",-4.33644435208033,0.00949589985810099
"518",-4.53415336096947,0.0092646681668035
"519",-4.55474312210512,0.00935778505174726
"520",-4.54176702660434,0.00951632802197838
"521",-4.57419483710663,0.00943487688898498
"522",-4.41736841155326,0.00939895038707127
"523",-4.37424562803703,0.00930839673089696
"524",-4.51668925153873,0.00912777566660304
"525",-4.52194475090925,0.00936198082532995
"526",-4.53029400467701,0.00949316861303195
"527",-4.49640787820702,0.00937103617008457
"528",-4.53827235131536,0.00953512416571251
"529",-4.63577610491923,0.00975027345318299
"530",-4.76697670292116,0.00986669387879165
"531",-4.62778332371717,0.0094564677991093
"532",-4.53273881413499,0.00973187732962285
"533",-4.72227550694635,0.00983268946895258
"534",-4.72300988009219,0.00978863292535663
"535",-4.70374047688956,0.00978357408895087
"536",-4.65550158758319,0.00989707782874293
"537",-4.79652756261158,0.00996364592505111
"538",-4.75017744423774,0.0100412735501119
"539",-4.74678465849235,0.00972261895009881
"540",-4.781499557883,0.0100789448931176
"541",-5.02188718631086,0.0104456739125561
"542",-5.07822239276035,0.0101831186283438
"543",-5.15108864408048,0.0104182104133693
"544",-5.19593061566954,0.0104629067100942
"545",-4.94612290070289,0.0103959891370088
"546",-5.01694937953294,0.0104332797740407
"547",-5.17168343228466,0.0104290966121882
"548",-5.17157773197507,0.0104827402155298
"549",-5.12357151536952,0.0104269498524774
"550",-4.9224349533849,0.0105704337256826
"551",-5.20001434300343,0.0106458836518747
"552",-5.19652486486759,0.0107800798429838
"553",-5.07727841305855,0.010612487293019
"554",-5.00657732073824,0.0106466223605839
"555",-5.23142428801239,0.0107463753164403
"556",-5.17550588162438,0.0109063671956937
"557",-5.16812519700087,0.0108737647252584
"558",-5.17810881618097,0.01083121688404
"559",-5.18874857741702,0.010890638183366
"560",-5.32272176586199,0.0110447429241876
"561",-5.23002265202982,0.0107306766367424
"562",-5.36281070477832,0.0109142777392374
"563",-5.18478470463313,0.0108061322589112
"564",-5.14461263906008,0.010546207864048
"565",-4.92687672087122,0.0101930321900109
"566",-4.91811249794176,0.00994454832934362
"567",-4.74361042922757,0.00991504834419247
"568",-4.92357096083561,0.00999098318451317
"569",-4.91030292393095,0.010025988673634
"570",-4.89701714662828,0.0100388793161784
"571",-4.93992806124754,0.00994453838590532
"572",-4.74022410942937,0.0101046806904241
"573",-4.63837993704834,0.009407801792781
"574",-4.62740049806829,0.0098307748570019
"575",-4.79967450698701,0.00965438857554792
"576",-4.81904068707195,0.00963929226159954
"577",-4.79359920438408,0.00955699618222672
"578",-4.76758650452553,0.00965640724218235
"579",-4.6212900639273,0.00942835822295016
"580",-4.42070740109528,0.00901749044276492
"581",-4.36019366048767,0.0095677384636498
"582",-4.37663130309146,0.00934024145586757
"583",-4.44958753023637,0.00936320182300566
"584",-4.44492482632256,0.00893242370545786
"585",-4.27438714232761,0.00892116263257114
"586",-4.23965919336489,0.00900371297168303
"587",-4.35472243505452,0.00914847167330672
"588",-4.35187719339062,0.00906092785485685
"589",-4.28939351527491,0.00896414689972977
"590",-4.22227264208784,0.00908490074853099
"591",-4.3805256629878,0.00919784614111856
"592",-4.34844649642862,0.00899475174272413
"593",-4.36783762956227,0.00939669126900149
"594",-4.6915728152846,0.00938846053187808
"595",-4.59962178673902,0.00942983420301871
"596",-4.53820635117281,0.00945580911684514
"597",-4.56381468618076,0.00939189723720121
"598",-4.53571059771754,0.00940340091369676
"599",-4.60744036236506,0.00991867995652576
"600",-4.68056727990446,0.00942961473336142
"601",-4.64897827493102,0.00941670895165484
"602",-4.74510376900192,0.00937837723175939
"603",-4.31730604958573,0.00934416166401668
"604",-4.42717643064321,0.00930777426730863
"605",-4.36339282860448,0.00923500798752459
"606",-4.41689806789243,0.00913617679033169
"607",-4.42204115426462,0.00913809194688834
"608",-4.39151920761345,0.00934860521932049
"609",-4.53230964788015,0.00927234893209006
"610",-4.3590437146077,0.00906785280787716
"611",-4.43508060436898,0.00942574614720864
"612",-4.65754557443218,0.00950250593481099
"613",-4.65517951745168,0.00949968759908963
"614",-4.44935769611573,0.00937475685233894
"615",-4.38834387825733,0.00907161567028951
"616",-4.37667256616582,0.00920857283368098
"617",-4.36514557789652,0.00924118425579454
"618",-4.37061285540959,0.00928015334359923
"619",-4.53140630013129,0.00912862771375041
"620",-4.45688140426324,0.00935293967039105
"621",-4.49736503903338,0.00933592117633125
"622",-4.59266584406769,0.0095171610936763
"623",-4.53285652967956,0.00946609232771295
"624",-4.60530481172966,0.00965627700310476
"625",-4.58931549341231,0.00943418440916235
"626",-4.54540143838558,0.00979782701609276
"627",-4.88918111260198,0.0103566978288645
"628",-4.96555195077781,0.0102761259857444
"629",-4.9007344380916,0.0101468932576999
"630",-4.98163142476274,0.0102790130313464
"631",-4.89494222511351,0.00997169733793677
"632",-4.75095638991768,0.00994268629347192
"633",-4.7558073230492,0.0100199505628486
"634",-4.92076682566055,0.0101366520375391
"635",-4.74508820429209,0.0101301014149623
"636",-4.81532506083009,0.0100514674218734
"637",-4.80848714818223,0.0099933141999805
"638",-4.98553488085089,0.0100746140661054
"639",-4.80476018700702,0.00994470124237529
"640",-4.87173495018048,0.0101433766931347
"641",-4.83641732642833,0.00985451421785084
"642",-4.82578082241407,0.00990066826959879
"643",-4.70601409586137,0.00961435789305559
"644",-4.80608773650767,0.00987657608617268
"645",-4.73195295972453,0.00986509156849663
"646",-4.74215095796285,0.00970163145613955
"647",-4.67517055776519,0.00973255183242844
"648",-4.70516411964588,0.00962371164069084
"649",-4.50361506136488,0.0090754907913171
"650",-4.57305424937891,0.00913919651091617
"651",-4.55040411014075,0.00942358896333864
"652",-4.58056605454185,0.0096082538667618
"653",-4.64108267260297,0.00965436303622593
"654",-4.65546333008487,0.0094624869505048
"655",-4.55809175058135,0.00948615034673928
"656",-4.6782264406182,0.00937212615969013
"657",-4.42945378392907,0.00906362576717114
"658",-4.40890027224014,0.00924852114040674
"659",-4.46856222360735,0.00914340453054855
"660",-4.32865192372179,0.00920966279618461
"661",-4.41046672902789,0.00924066126599147
"662",-4.44495951349011,0.00945447070083125
"663",-4.45150154943542,0.00945198797447299
"664",-4.53309491473991,0.00921676098486706
"665",-4.46081846287975,0.00944240869583459
"666",-4.38040707294671,0.00926679025616057
